Timestep,Cumulative Reward
2545,2418.699999999998
2546,2419.649999999998
2547,2420.5999999999976
2548,2421.5499999999975
2549,2422.4999999999973
2550,2423.449999999997
2551,2424.399999999997
2552,2425.3499999999967
2553,2426.2999999999965
2554,2427.2499999999964
2555,2428.199999999996
2556,2429.149999999996
2557,2430.099999999996
2558,2431.0499999999956
2559,2431.9999999999955
2560,2432.9499999999953
2561,2433.899999999995
2562,2434.849999999995
2563,2435.7999999999947
2564,2436.7499999999945
2565,2437.6999999999944
2566,2438.649999999994
2567,2439.599999999994
2568,2440.549999999994
2569,2441.4999999999936
2570,2442.4499999999935
2571,2443.3999999999933
2572,2444.349999999993
2573,2445.299999999993
2574,2446.2499999999927
2575,2447.1999999999925
2576,2448.1499999999924
2577,2449.099999999992
2578,2450.049999999992
2579,2450.999999999992
2580,2451.9499999999916
2581,2452.8999999999915
2582,2453.8499999999913
2583,2454.799999999991
2584,2455.749999999991
2585,2456.6999999999907
2586,2457.6499999999905
2587,2458.5999999999904
2588,2459.54999999999
2589,2460.49999999999
2590,2461.44999999999
2591,2462.3999999999896
2592,2463.3499999999894
2593,2464.2999999999893
2594,2465.249999999989
2595,2466.199999999989
2596,2467.1499999999887
2597,2468.0999999999885
2598,2469.0499999999884
2599,2469.999999999988
2600,2470.949999999988
2601,2471.899999999988
2602,2472.8499999999876
2603,2473.7999999999874
2604,2474.7499999999873
2605,2475.699999999987
2606,2476.649999999987
2607,2477.5999999999867
2608,2478.5499999999865
2609,2479.4999999999864
2610,2480.449999999986
2611,2481.399999999986
2612,2482.349999999986
2613,2483.2999999999856
2614,2484.2499999999854
2615,2485.1999999999853
2616,2486.149999999985
2617,2487.099999999985
2618,2488.0499999999847
2619,2488.9999999999845
2620,2489.9499999999844
2621,2490.899999999984
2622,2491.849999999984
2623,2492.799999999984
2624,2493.7499999999836
2625,2494.6999999999834
2626,2495.6499999999833
2627,2496.599999999983
2628,2497.549999999983
2629,2498.4999999999827
2630,2499.4499999999825
2631,2500.3999999999824
2632,2501.349999999982
2633,2502.299999999982
2634,2503.249999999982
2635,2504.1999999999816
2636,2505.1499999999814
2637,2506.0999999999813
2638,2507.049999999981
2639,2507.999999999981
2640,2508.9499999999807
2641,2509.8999999999805
2642,2510.8499999999804
2643,2511.79999999998
2644,2512.74999999998
2645,2513.69999999998
2646,2514.6499999999796
2647,2515.5999999999794
2648,2516.5499999999793
2649,2517.499999999979
2650,2518.449999999979
2651,2519.3999999999787
2652,2520.3499999999785
2653,2521.2999999999784
2654,2522.249999999978
2655,2523.199999999978
2656,2524.149999999978
2657,2525.0999999999776
2658,2526.0499999999774
2659,2526.9999999999773
2660,2527.949999999977
2661,2528.899999999977
2662,2529.8499999999767
2663,2530.7999999999765
2664,2531.7499999999764
2665,2532.699999999976
2666,2533.649999999976
2667,2534.599999999976
2668,2535.5499999999756
2669,2536.4999999999754
2670,2537.4499999999753
2671,2538.399999999975
2672,2539.349999999975
2673,2540.2999999999747
2674,2541.2499999999745
2675,2542.1999999999744
2676,2543.149999999974
2677,2544.099999999974
2678,2545.049999999974
2679,2545.9999999999736
2680,2546.9499999999734
2681,2547.8999999999733
2682,2548.849999999973
2683,2549.799999999973
2684,2550.7499999999727
2685,2551.6999999999725
2686,2552.6499999999724
2687,2553.599999999972
2688,2554.549999999972
2689,2555.499999999972
2690,2556.4499999999716
2691,2557.3999999999714
2692,2558.3499999999713
2693,2559.299999999971
2694,2560.249999999971
2695,2561.1999999999707
2696,2562.1499999999705
2697,2563.0999999999704
2698,2564.04999999997
2699,2564.99999999997
2700,2565.94999999997
2701,2566.8999999999696
2702,2567.8499999999694
2703,2568.7999999999693
2704,2569.749999999969
2705,2570.699999999969
2706,2571.6499999999687
2707,2572.5999999999685
2708,2573.5499999999683
2709,2574.499999999968
2710,2575.449999999968
2711,2576.399999999968
2712,2577.3499999999676
2713,2578.2999999999674
2714,2579.2499999999673
2715,2580.199999999967
2716,2581.149999999967
2717,2582.0999999999667
2718,2583.0499999999665
2719,2583.9999999999663
2720,2584.949999999966
2721,2585.899999999966
2722,2586.849999999966
2723,2587.7999999999656
2724,2588.7499999999654
2725,2589.6999999999653
2726,2590.649999999965
2727,2591.599999999965
2728,2592.5499999999647
2729,2593.4999999999645
2730,2594.4499999999643
2731,2595.399999999964
2732,2596.349999999964
2733,2597.299999999964
2734,2598.2499999999636
2735,2599.1999999999634
2736,2600.1499999999633
2737,2601.099999999963
2738,2602.049999999963
2739,2602.9999999999627
2740,2603.9499999999625
2741,2604.8999999999623
2742,2605.849999999962
2743,2606.799999999962
2744,2607.749999999962
2745,2608.6999999999616
2746,2609.6499999999614
2747,2610.5999999999613
2748,2611.549999999961
2749,2612.499999999961
2750,2613.4499999999607
2751,2614.3999999999605
2752,2615.3499999999603
2753,2616.29999999996
2754,2617.24999999996
2755,2618.19999999996
2756,2619.1499999999596
2757,2620.0999999999594
2758,2621.0499999999593
2759,2621.999999999959
2760,2622.949999999959
2761,2623.8999999999587
2762,2624.8499999999585
2763,2625.7999999999583
2764,2626.749999999958
2765,2627.699999999958
2766,2628.649999999958
2767,2629.5999999999576
2768,2630.5499999999574
2769,2631.4999999999573
2770,2632.449999999957
2771,2633.399999999957
2772,2634.3499999999567
2773,2635.2999999999565
2774,2636.2499999999563
2775,2637.199999999956
2776,2638.149999999956
2777,2639.099999999956
2778,2640.0499999999556
2779,2640.9999999999554
2780,2641.9499999999553
2781,2642.899999999955
2782,2643.849999999955
2783,2644.7999999999547
2784,2645.7499999999545
2785,2646.6999999999543
2786,2647.649999999954
2787,2648.599999999954
2788,2649.549999999954
2789,2650.4999999999536
2790,2651.4499999999534
2791,2652.3999999999533
2792,2653.349999999953
2793,2654.299999999953
2794,2655.2499999999527
2795,2656.1999999999525
2796,2657.1499999999523
2797,2658.099999999952
2798,2659.049999999952
2799,2659.999999999952
2800,2660.9499999999516
2801,2661.8999999999514
2802,2662.8499999999513
2803,2663.799999999951
2804,2664.749999999951
2805,2665.6999999999507
2806,2666.6499999999505
2807,2667.5999999999503
2808,2668.54999999995
2809,2669.49999999995
2810,2670.44999999995
2811,2671.3999999999496
2812,2672.3499999999494
2813,2673.2999999999493
2814,2674.249999999949
2815,2675.199999999949
2816,2676.1499999999487
2817,2677.0999999999485
2818,2678.0499999999483
2819,2678.999999999948
2820,2679.949999999948
2821,2680.899999999948
2822,2681.8499999999476
2823,2682.7999999999474
2824,2683.7499999999472
2825,2684.699999999947
2826,2685.649999999947
2827,2686.5999999999467
2828,2687.5499999999465
2829,2688.4999999999463
2830,2689.449999999946
2831,2690.399999999946
2832,2691.349999999946
2833,2692.2999999999456
2834,2693.2499999999454
2835,2694.1999999999452
2836,2695.149999999945
2837,2696.099999999945
2838,2697.0499999999447
2839,2697.9999999999445
2840,2698.9499999999443
2841,2699.899999999944
2842,2700.849999999944
2843,2701.799999999944
2844,2702.7499999999436
2845,2703.6999999999434
2846,2704.6499999999432
2847,2705.599999999943
2848,2706.549999999943
2849,2707.4999999999427
2850,2708.4499999999425
2851,2709.3999999999423
2852,2710.349999999942
2853,2711.299999999942
2854,2712.249999999942
2855,2713.1999999999416
2856,2714.1499999999414
2857,2715.0999999999412
2858,2716.049999999941
2859,2716.999999999941
2860,2717.9499999999407
2861,2718.8999999999405
2862,2719.8499999999403
2863,2720.79999999994
2864,2721.74999999994
2865,2722.69999999994
2866,2723.6499999999396
2867,2724.5999999999394
2868,2725.5499999999392
2869,2726.499999999939
2870,2727.449999999939
2871,2728.3999999999387
2872,2729.3499999999385
2873,2730.2999999999383
2874,2731.249999999938
2875,2732.199999999938
2876,2733.149999999938
2877,2734.0999999999376
2878,2735.0499999999374
2879,2735.9999999999372
2880,2736.949999999937
2881,2737.899999999937
2882,2738.8499999999367
2883,2739.7999999999365
2884,2740.7499999999363
2885,2741.699999999936
2886,2742.649999999936
2887,2743.599999999936
2888,2744.5499999999356
2889,2745.4999999999354
2890,2746.4499999999352
2891,2747.399999999935
2892,2748.349999999935
2893,2749.2999999999347
2894,2750.2499999999345
2895,2751.1999999999343
2896,2752.149999999934
2897,2753.099999999934
2898,2754.049999999934
2899,2754.9999999999336
2900,2755.9499999999334
2901,2756.8999999999332
2902,2757.849999999933
2903,2758.799999999933
2904,2759.7499999999327
2905,2760.6999999999325
2906,2761.6499999999323
2907,2762.599999999932
2908,2763.549999999932
2909,2764.499999999932
2910,2765.4499999999316
2911,2766.3999999999314
2912,2767.3499999999312
2913,2768.299999999931
2914,2769.249999999931
2915,2770.1999999999307
2916,2771.1499999999305
2917,2772.0999999999303
2918,2773.04999999993
2919,2773.99999999993
2920,2774.94999999993
2921,2775.8999999999296
2922,2776.8499999999294
2923,2777.7999999999292
2924,2778.749999999929
2925,2779.699999999929
2926,2780.6499999999287
2927,2781.5999999999285
2928,2782.5499999999283
2929,2783.499999999928
2930,2784.449999999928
2931,2785.399999999928
2932,2786.3499999999276
2933,2787.2999999999274
2934,2788.2499999999272
2935,2789.199999999927
2936,2790.149999999927
2937,2791.0999999999267
2938,2792.0499999999265
2939,2792.9999999999263
2940,2793.949999999926
2941,2794.899999999926
2942,2795.849999999926
2943,2796.7999999999256
2944,2797.7499999999254
2945,2798.6999999999252
2946,2799.649999999925
2947,2800.599999999925
2948,2801.5499999999247
2949,2802.4999999999245
2950,2803.4499999999243
2951,2804.399999999924
2952,2805.349999999924
2953,2806.299999999924
2954,2807.2499999999236
2955,2808.1999999999234
2956,2809.1499999999232
2957,2810.099999999923
2958,2811.049999999923
2959,2811.9999999999227
2960,2812.9499999999225
2961,2813.8999999999223
2962,2814.849999999922
2963,2815.799999999922
2964,2816.749999999922
2965,2817.6999999999216
2966,2818.6499999999214
2967,2819.5999999999212
2968,2820.549999999921
2969,2821.499999999921
2970,2822.4499999999207
2971,2823.3999999999205
2972,2824.3499999999203
2973,2825.29999999992
2974,2826.24999999992
2975,2827.19999999992
2976,2828.1499999999196
2977,2829.0999999999194
2978,2830.0499999999192
2979,2830.999999999919
2980,2831.949999999919
2981,2832.8999999999187
2982,2833.8499999999185
2983,2834.7999999999183
2984,2835.749999999918
2985,2836.699999999918
2986,2837.649999999918
2987,2838.5999999999176
2988,2839.5499999999174
2989,2840.4999999999172
2990,2841.449999999917
2991,2842.399999999917
2992,2843.3499999999167
2993,2844.2999999999165
2994,2845.2499999999163
2995,2846.199999999916
2996,2847.149999999916
2997,2848.099999999916
2998,2849.0499999999156
2999,2849.9999999999154
